,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22
2006-03-24,2.0175121526507782e-05,2.119780126566007e-05,2.7017224347251492e-05,0.88,0.0,3.23,4.999999999999982,0.02848865282472235,-0.9999999999999787,-7.000000000000028,-6.00000000000005,-4.999999999999982,-3.000000000000025,-2.0000000000000018,-0.05,0.02,-3.9999999999999996,-1.0000000000000002,0.001790510295434089,0.004172229639519465,-0.0008503401360543394,0.0034548281223010235,0.0007972693524676
2006-03-27,1.993615986898028e-05,2.188005146060738e-05,2.710768053357456e-05,0.88,0.0,3.19,-4.0000000000000036,-0.0023474178403755097,-3.000000000000025,3.000000000000025,3.000000000000025,3.000000000000025,0.0,0.0,-0.02,0.07,5.0,3.0000000000000004,0.024128686327077764,-0.0015788598969586065,-0.0074893617021276615,0.0024674355884548582,-0.0011576091015459422
2006-03-28,2.113391967204644e-05,1.642610778341985e-05,2.8741200026892146e-05,0.88,0.0,3.12,-6.999999999999984,0.029803921568627434,2.000000000000046,9.999999999999964,8.999999999999986,6.99999999999994,2.0000000000000018,2.0000000000000018,-0.02,0.14,7.000000000000001,0.0,0.010471204188481575,0.005243445692883819,0.00523066369404912,0.0015455065827132408,-0.00041124057573671546
2006-03-29,2.6357470792572114e-05,2.0714208075214463e-05,2.5395843842908042e-05,0.88,0.0,3.14,2.0000000000000018,0.005331302361005319,-2.000000000000046,0.0,1.9999999999999574,4.0000000000000036,-2.0000000000000018,0.0,-0.01,0.18,3.9999999999999982,1.0,-0.05440414507772029,-0.003974167908594062,0.004862236628849104,-0.008058524318454552,0.000847753453348643
2006-03-30,2.5790138159647672e-05,2.06603020764318e-05,2.2792493117093977e-05,0.88,0.0,3.11,-3.000000000000025,0.01060606060606073,-0.9999999999999787,4.0000000000000036,5.000000000000071,4.999999999999982,3.000000000000025,1.9999999999999574,0.02,0.25,7.000000000000001,3.0,0.05662100456621011,0.008478802992518686,-0.003310696095076393,0.005300760543904159,-0.00012456402590943494
2006-03-31,2.7984774507773388e-05,2.1498323569181926e-05,2.358713730674151e-05,0.9,2.0000000000000018,3.13,2.0000000000000018,-0.006746626686656709,1.9999999999999574,-0.9999999999999787,0.0,1.0000000000000675,0.0,0.0,0.04,0.23,-1.9999999999999991,2.0,-0.015557476231633505,0.0005769864820308612,0.0005962013457116999,-0.003152223750573002,-0.0012831693036002845
2006-04-03,3.04974940460328e-05,2.2415597794462177e-05,2.3618164881902646e-05,0.9,0.0,3.09,-4.0000000000000036,-0.0027169811320755244,3.000000000000025,2.999999999999936,1.9999999999999574,0.0,0.9999999999999787,1.000000000000023,0.02,0.21,-2.0000000000000018,-2.0,0.015803336259877065,-0.0012356866298707248,0.0028941096356824847,-0.0002299775771863466,0.0005363803061111394
2006-04-04,2.5496620228065732e-05,2.256739067426137e-05,2.2200623508694156e-05,0.89,-1.0000000000000009,3.1,1.000000000000023,-0.004843347964280209,0.9999999999999787,-2.999999999999936,-0.9999999999999787,0.9999999999999787,-4.0000000000000036,-2.9999999999999805,0.03,0.19,-1.9999999999999991,0.9999999999999999,-0.03716508210890235,0.01105245793467513,-0.0032252588694619,0.009776295359135156,-0.00019947637451711575
2006-04-05,1.880094610504571e-05,2.0830385379939185e-05,2.2229484026837328e-05,0.89,0.0,3.13,2.9999999999999805,0.015361216730038096,-0.9999999999999787,-3.000000000000025,-3.000000000000025,-0.9999999999999787,1.000000000000023,0.9999999999999787,0.03,0.17,-1.9999999999999991,0.0,-0.0008976660682226134,0.0011421112742699968,0.0012772479564033823,-0.0035309527877441793,-0.0009726413447389559
2006-04-06,1.86268788155584e-05,2.0420224579872884e-05,2.269434539412716e-05,0.9,1.0000000000000009,3.12,-0.9999999999999787,0.006890353505092817,0.9999999999999787,4.999999999999982,6.00000000000005,5.999999999999961,2.9999999999999805,2.0000000000000018,0.06,0.22,4.999999999999999,3.0,0.028751123090745567,-0.0045632333767927635,0.0011055361850496048,0.0004000685831857531,-0.00022467422237748558
2006-04-07,4.3375225492686586e-05,3.221945478566847e-05,2.740248023347278e-05,0.89,-1.0000000000000009,3.06,-6.000000000000005,-0.002975304968759307,1.0000000000000675,4.999999999999982,6.99999999999994,8.000000000000007,-0.9999999999999787,2.0000000000000018,0.08,0.28,6.000000000000003,2.0000000000000004,0.07074235807860263,-0.008759004584151908,0.005011892626571646,-0.005541590493601478,0.00039951059951559564
2006-04-10,4.2255017104706684e-05,3.238020711788488e-05,2.5291955550249107e-05,0.89,0.0,3.1,4.0000000000000036,0.018949567293345515,0.9999999999999787,0.0,0.0,0.0,2.0000000000000018,2.0000000000000018,0.08,0.28,0.0,0.0,-0.005709624796084833,-0.0014864976463787594,0.002958329811512117,-0.0001148963060837449,-0.001123174840883645
2006-04-11,3.6510893931990796e-05,3.432296516012312e-05,2.8406480360859802e-05,0.89,0.0,3.11,0.9999999999999787,0.0108361399912138,0.0,-2.999999999999936,-4.0000000000000036,-4.0000000000000036,2.9999999999999805,0.0,0.05,0.23,-5.000000000000002,-3.0,0.0664479081214111,0.002812008932263632,-0.0004213719871902777,0.003562194771617344,6.246876561721848e-05
2006-04-12,2.713506718246954e-05,2.7151445763541047e-05,2.2969463968169e-05,0.89,0.0,3.06,-4.999999999999982,-0.007243227582210632,0.0,4.999999999999982,5.000000000000071,4.999999999999982,3.000000000000025,0.9999999999999787,0.07,0.28,5.000000000000002,2.0000000000000004,-0.01846153846153853,-0.0014845360824740084,-0.001180338925891533,0.002347283448789206,0.0008745080891998658
2006-04-13,3.084037918778873e-05,2.7376965791016012e-05,2.194236178909687e-05,0.89,0.0,3.05,-1.000000000000023,0.01459214942361009,0.0,5.999999999999961,6.99999999999994,6.00000000000005,0.0,0.0,0.09,0.35,6.999999999999995,1.9999999999999991,-0.029780564263322762,0.0,-0.00042204777580823194,0.0011994516792324106,0.0016601135867191363
2006-04-17,1.4803210936621547e-05,2.6644596482188574e-05,2.192884031928836e-05,0.89,0.0,3.08,1.5000000000000124,0.005506686690982088,1.499999999999968,-1.9999999999999574,-1.9999999999999574,-1.5000000000000568,1.000000000000023,0.49999999999998934,0.1,0.29,-2.9999999999999973,0.5000000000000004,0.008012820512820484,0.013299190484057588,-0.008175305520438214,0.011764705882353121,-0.0002120361708761731
2006-04-18,8.710231411154754e-05,5.843260692211653e-05,3.6953341186970234e-05,0.9,1.0000000000000009,3.11,2.9999999999999805,0.013940256045519295,0.0,-5.999999999999961,-1.9999999999999574,-0.9999999999999787,0.9999999999999787,2.9999999999999805,0.15,0.27,-1.9999999999999962,4.999999999999999,-0.09379968203497613,0.0005706366674820273,0.0005948334466348015,0.0025965229171369675,-0.0002245565009107997
2006-04-19,6.0147898340123595e-05,5.50490606412764e-05,3.698178353360438e-05,0.89,-1.0000000000000009,3.07,-4.0000000000000036,0.011083052749719213,0.0,4.0000000000000036,4.999999999999982,5.999999999999961,6.000000000000005,5.000000000000027,0.18,0.31,3.9999999999999982,3.0,-0.007017543859649145,0.0057845853022648885,-0.0014437367303609117,0.0074878955072628095,-0.00014973795857231575
2006-04-20,6.0192852014679826e-05,5.325665538298166e-05,3.4978671786015335e-05,0.89,0.0,3.04,-2.9999999999999805,-0.0015262938809490478,0.0,0.9999999999999787,0.0,0.9999999999999787,-2.9999999999999805,-4.0000000000000036,0.15,0.31,0.0,-3.0,0.028268551236749095,-0.0015390846496556865,-0.0007654362986903029,-0.005252863928471685,-0.0002246405750799818
2006-04-21,6.16594401661926e-05,5.280675064283435e-05,3.340718233222342e-05,0.89,0.0,3.04,0.0,0.024596998332407027,1.9999999999999574,0.0,-3.000000000000025,-4.0000000000000036,0.9999999999999787,0.0,0.11,0.26,-4.999999999999999,-3.9999999999999996,-0.004295532646048206,0.0011358104819081394,-0.004936590348114667,0.000898825908656864,0.000686555985520032
2006-04-24,6.0047505567674025e-05,4.052776338931651e-05,3.33619213710784e-05,0.89,0.0,3.06,2.0000000000000018,-0.04801302048013034,0.9999999999999787,-1.9999999999999574,-1.9999999999999574,-2.999999999999936,-4.0000000000000036,-2.0000000000000018,0.1,0.24,-2.0000000000000018,-0.9999999999999996,0.01380500431406384,0.002674230145867096,-0.016936104695919885,0.00123477577594433,-2.4948543628888764e-05
2006-04-25,7.86808706523012e-06,4.3972170726946874e-05,3.456450738036781e-05,0.88,-1.0000000000000009,2.98,-8.000000000000007,-0.03932184071805089,3.000000000000025,8.000000000000007,8.000000000000007,8.999999999999986,-8.999999999999986,0.0,0.12,0.28,4.0000000000000036,1.9999999999999991,0.0,0.0031520245696274873,-0.0008700948403376207,0.0020741072930097193,-0.0007858987313348331
2006-04-26,9.131607539729845e-06,3.5966579695165664e-05,3.488452032798235e-05,0.88,0.0,2.97,-0.9999999999999787,0.06347323149933248,0.0,3.9999999999999147,4.999999999999982,1.9999999999999574,2.9999999999999805,0.9999999999999787,0.13,0.33,4.999999999999999,1.0000000000000009,0.0008510638297871687,0.004189494038027597,-0.000957937821126853,0.0011747594540165718,0.0007865168539324952
2006-04-27,1.2021455044714566e-05,3.628226501056131e-05,3.29798270917676e-05,0.88,0.0,3.0,2.9999999999999805,-0.013247803653604673,-0.9999999999999787,-6.99999999999994,-3.000000000000025,0.0,-0.9999999999999787,3.000000000000025,0.18,0.31,-2.0000000000000018,4.999999999999999,0.006802721088435382,0.004894094993581621,-0.00610181311018132,0.00636978264513588,0.0005239324875567775
2006-04-28,1.2205295858351875e-05,3.630264805138941e-05,3.052375921992733e-05,0.88,0.0,3.0,0.0,0.01469756924816279,-0.9999999999999787,-3.000000000000025,-1.9999999999999574,-0.9999999999999787,4.999999999999982,4.0000000000000036,0.2,0.3,-1.0000000000000009,2.0000000000000018,-0.021114864864864913,0.007904191616766587,-0.002017189966672439,0.011604019765698803,-0.0004987220248113822
2006-05-01,1.4788630063725224e-05,3.7670516397223834e-05,3.122540109752584e-05,0.87,-2.0000000000000018,2.96,-8.000000000000007,0.013397457918240985,2.4999999999999467,3.500000000000014,3.4999999999999254,3.000000000000025,2.499999999999991,2.0000000000000018,0.2,0.32,1.0000000000000009,0.0,0.03937007874015741,-0.0006737743252348549,-0.0032179854529426066,0.0018079219854270079,0.0
2006-05-02,1.4662216116193798e-05,1.19025171464935e-05,3.1804605058842245e-05,0.87,0.0,2.97,1.000000000000023,0.011796610169491517,-0.9999999999999787,-0.9999999999999787,-1.9999999999999574,-3.000000000000025,-1.000000000000023,-3.000000000000025,0.2,0.31,-1.0000000000000009,0.0,-0.04385964912280693,0.0029348774490363105,0.001768972227136123,0.006070217652849097,0.0
2006-05-03,2.0087837105414574e-05,1.3328847346302582e-05,3.2629105832733685e-05,0.87,0.0,2.94,-3.000000000000025,-0.03162690967569015,0.9999999999999787,2.999999999999936,3.000000000000025,4.0000000000000036,0.0,-0.9999999999999787,0.21,0.33,2.0000000000000018,0.9999999999999981,0.0,-0.0003954444795950529,0.0015892636411796168,0.0026634777409360044,-0.0008108276679349435
2006-05-04,1.9884178126474946e-05,1.429933744005234e-05,3.126893065491175e-05,0.87,0.0,2.93,-0.9999999999999787,-0.03155272626626071,-2.000000000000046,2.000000000000046,0.9999999999999787,-0.9999999999999787,-2.0000000000000018,-1.000000000000023,0.19,0.36,2.9999999999999973,-1.9999999999999991,-0.010842368640533895,0.00356040826014703,0.00017630465444273824,0.002114279518594886,0.0001747815230961347
2006-05-05,3.9749617766833e-05,2.471043622766568e-05,3.540757902068223e-05,0.87,0.0,2.96,2.9999999999999805,0.0015718776793369749,2.000000000000046,-4.0000000000000036,-4.0000000000000036,-3.000000000000025,1.000000000000023,0.0,0.18,0.29,-7.000000000000001,-1.0000000000000009,-0.0202360876897133,0.003863134657836831,-0.00890181561783876,0.005572085474709221,0.0
2006-05-08,3.126964425787734e-05,2.3717902852505936e-05,3.519674459143681e-05,0.87,0.0,2.94,-2.0000000000000018,-0.004850905978028286,4.999999999999982,1.9999999999999574,0.0,-0.9999999999999787,-1.000000000000023,0.0,0.15,0.25,-3.9999999999999982,-3.0,0.03270223752151469,-0.0010209691353177952,-0.008003557136505135,-0.00021519259737468044,-0.0005492173652545951
2006-05-09,2.8802148554403228e-05,1.93184920969178e-05,2.8958266770508186e-05,0.87,0.0,2.92,-2.0000000000000018,0.01376344086021497,0.9999999999999787,0.0,0.9999999999999787,0.9999999999999787,3.000000000000025,3.000000000000025,0.16,0.25,0.0,1.0000000000000009,-0.0008333333333333526,0.0021226415094339757,-0.0021515015688031713,0.00258286698235044,-0.0003496940177343255
2006-05-10,2.360583264142473e-05,2.0348162106343603e-05,2.9337208890151535e-05,0.87,0.0,2.9,-2.0000000000000018,0.020364870598218232,0.0,2.000000000000046,0.0,-0.9999999999999787,0.9999999999999787,0.0,0.12,0.25,0.0,-4.000000000000001,-0.0175145954962469,0.004079391229308893,-0.006827778276884411,0.0008587376556461468,-0.00012493440943517342
2006-05-11,6.729384044122297e-05,3.923984843373884e-05,3.495080794763092e-05,0.87,0.0,2.88,-2.0000000000000018,0.011781011781011763,-5.999999999999961,0.9999999999999787,0.9999999999999787,4.0000000000000036,4.999999999999982,0.9999999999999787,0.15,0.32,7.000000000000001,3.0,0.06027164685908337,0.0043753418235799035,-0.0026232473993667016,0.01040326040326045,7.497001199530118e-05
2006-05-12,3.9077068175431736e-05,5.092728235177096e-05,4.173330051059664e-05,0.87,0.0,2.88,0.0,-0.015479452054794507,1.9999999999999574,4.0000000000000036,5.000000000000071,5.999999999999961,0.0,1.000000000000023,0.18,0.34,2.0000000000000018,3.0,0.1361088871096876,0.0025670945157525438,0.0020859785960456456,0.0036620316314615042,0.0002248931757413697
2006-05-15,4.873610778326103e-05,5.141050132016096e-05,4.199098621259976e-05,0.87,0.0,2.92,4.0000000000000036,-0.03645470989286215,2.000000000000046,-4.0000000000000036,-4.0000000000000036,-3.000000000000025,-6.999999999999984,-4.0000000000000036,0.16,0.29,-5.000000000000004,-1.9999999999999991,-0.04369274136715995,-0.004810676598386077,-0.002534165987872261,-0.003965945745862176,-0.00032477265913855025
2006-05-16,4.422148723778658e-05,4.5467167726074346e-05,4.1707449819835594e-05,0.88,1.0000000000000009,2.99,7.000000000000028,0.0021660649819494893,-3.000000000000025,-4.999999999999982,-5.000000000000071,-4.0000000000000036,-2.0000000000000018,-2.0000000000000018,0.14,0.27,-1.9999999999999962,-1.9999999999999991,-0.01621223286661755,-0.0007016996725400793,-0.0012703021504401057,-0.0009025270758122872,-0.0003123828564287612
2006-05-17,6.500846140525925e-05,6.883306928674326e-05,3.9480833133436204e-05,0.89,1.0000000000000009,3.03,3.999999999999959,-0.010806916426512991,0.0,4.0000000000000036,6.00000000000005,6.00000000000005,2.0000000000000018,2.9999999999999805,0.19,0.33,6.0,4.999999999999999,0.21797752808988768,-0.007412030896465693,0.004815117652402945,5.3137786279799926e-05,0.0001874882819823398
2006-05-18,5.7953570627729895e-05,6.528764568097463e-05,4.016346943065525e-05,0.9,1.0000000000000009,3.09,6.000000000000005,0.014275309541150527,0.0,-7.000000000000028,-8.000000000000007,-10.000000000000053,-2.0000000000000018,-2.0000000000000018,0.14,0.25,-8.000000000000002,-4.999999999999999,0.04489544895448927,0.005738091495048003,0.0026220614828209587,0.003081827842720486,0.0009372656835788806
2006-05-19,7.129605326009034e-05,4.9677518027368986e-05,4.1452930246260524e-05,0.9,0.0,3.08,-0.9999999999999787,-0.01709033462587961,-0.9999999999999787,0.0,-3.000000000000025,-4.0000000000000036,-4.0000000000000036,-4.999999999999982,0.09,0.23,-1.9999999999999991,-5.000000000000002,0.011183048852266175,-0.003516998827667206,0.007845612769411092,-0.006515520711939837,0.0009988139084837755
2006-05-22,5.938782449025032e-05,4.8114221145957666e-05,4.1572294928153434e-05,0.9,0.0,3.15,6.999999999999984,0.011542957334891968,0.9999999999999787,-1.9999999999999574,-0.9999999999999787,-0.9999999999999787,-2.0000000000000018,-1.000000000000023,0.1,0.21,-2.0000000000000018,1.0000000000000009,0.03143189755529674,0.007843137254901933,-0.0012526843235505236,0.005651826179685404,0.0009978172747113767
2006-05-23,5.6689285115522824e-05,4.492180903898286e-05,4.1869474338942414e-05,0.9,0.0,3.12,-2.9999999999999805,0.022389137657085056,0.9999999999999787,4.0000000000000036,3.000000000000025,3.000000000000025,5.000000000000027,2.0000000000000018,0.1,0.23,2.0000000000000018,0.0,0.030474040632054278,-0.00046692607003884223,-0.0024189213402616705,-0.002757011823339206,-0.00024920565696828767
2006-05-24,2.041470523120676e-05,4.863115496202717e-05,4.1930982698773714e-05,0.91,1.0000000000000009,3.18,6.000000000000005,-0.01850805312235093,-1.9999999999999574,-5.000000000000071,-4.0000000000000036,-3.000000000000025,-4.0000000000000036,-2.0000000000000018,0.09,0.21,-2.0000000000000018,-1.0000000000000009,-0.049288061336254185,-0.007552164434755593,0.01302200269420739,-0.0069647509171142374,-0.0007478033277248386
2006-05-25,4.189225698852026e-05,6.487445913747113e-05,4.917840833139436e-05,0.91,0.0,3.13,-5.000000000000027,0.020872318986612903,0.0,4.0000000000000036,4.0000000000000036,4.0000000000000036,0.0,0.0,0.09,0.25,4.000000000000001,0.0,-0.1071428571428571,0.002353494939985934,-0.007801418439716268,0.002195095834671701,0.0007483629560336436
2006-05-26,4.426963257180979e-05,6.080798621322879e-05,5.0539685071980927e-05,0.91,0.0,3.12,-0.9999999999999787,0.006063169768753429,1.9999999999999574,-1.9999999999999574,-1.0000000000000675,-0.9999999999999787,0.9999999999999787,1.000000000000023,0.1,0.22,-3.0,1.0000000000000009,-0.07999999999999996,-0.002974094075291589,0.005897069335239369,-0.008173513542390043,0.00012463388795413977
2006-05-30,0.00010854108781537675,8.085549161541225e-05,6.067064689445613e-05,0.91,0.0,3.1,-2.0000000000000018,0.0034916201117318746,0.0,1.9999999999999574,1.5000000000000568,1.499999999999968,0.9999999999999787,1.000000000000023,0.1,0.25,1.5000000000000013,0.0,0.13365735115431354,0.00503768500800561,-0.0017796760989499116,0.0069268005669813615,0.00034258307639611907
2006-05-31,0.00011439868168450908,9.259704836176417e-05,6.501363551398862e-05,0.92,1.0000000000000009,3.12,2.0000000000000018,-0.0059846903270701635,2.000000000000046,4.999999999999982,3.000000000000025,1.9999999999999574,1.000000000000023,0.0,0.08,0.26,1.0000000000000009,-2.0000000000000004,-0.11897106109324751,-0.0027199253963318126,0.0007131395970760845,-0.00494023904382479,-0.0010585305105852427
2006-06-01,0.0001341268136604999,7.928949666398325e-05,7.13772435921383e-05,0.92,0.0,3.13,0.9999999999999787,-0.01834220106412776,-3.000000000000025,-0.9999999999999787,-0.9999999999999787,-0.9999999999999787,0.9999999999999787,0.9999999999999787,0.07,0.28,2.0000000000000018,-0.9999999999999996,-0.11678832116788329,-0.0007013169173226697,0.0015143417067522424,-0.002455690796497989,-0.0003864613850277365
2006-06-02,0.00011871479754504598,7.150983431730755e-05,7.130297016407927e-05,0.93,1.0000000000000009,3.22,9.00000000000003,0.03736984738268445,-1.9999999999999574,-12.99999999999999,-11.000000000000032,-10.000000000000053,-2.9999999999999805,-2.0000000000000018,0.08,0.19,-9.000000000000002,0.9999999999999996,-0.01377410468319551,0.006862133499688117,-0.006848705861424942,0.0070105961682542794,0.0005113239549039417
2006-06-05,0.00019085619872001824,0.00010973015668068392,8.414245148303831e-05,0.93,0.0,3.19,-3.000000000000025,-0.003162381410697135,4.0000000000000036,4.999999999999982,1.9999999999999574,0.0,0.0,-0.9999999999999787,0.03,0.17,-1.9999999999999991,-5.0,0.1627094972067038,0.0031753407682775237,0.00035823034211013294,-0.0016474464579900872,-0.0020941103147400497
2006-06-06,0.00013416067974534189,0.00010813983220765015,7.665993146318516e-05,0.93,0.0,3.24,5.000000000000027,-0.0009655172413791657,0.9999999999999787,0.0,-0.9999999999999787,-1.9999999999999574,-4.0000000000000036,-5.000000000000027,0.02,0.15,-2.0000000000000018,-0.9999999999999999,0.04144144144144146,-0.009650274067783515,0.013965980304386783,-0.009475141062493364,0.0007869393057449159
2006-06-07,0.00012176566139870148,0.00011020133216237433,7.723763072858613e-05,0.93,0.0,3.22,-2.0000000000000018,-0.021123843711169377,0.0,1.9999999999999574,0.9999999999999787,0.9999999999999787,-3.000000000000025,-2.9999999999999805,0.0,0.16,1.0000000000000009,-2.0,0.026528258362168433,-0.0022606797630183584,0.0007946318205898084,-0.0012360275150472555,0.0006365451822265555
2006-06-08,6.680555922308747e-05,0.00011014605226832466,7.759130139351375e-05,0.94,0.9999999999999898,3.26,3.999999999999959,-0.009167842031029716,0.0,-1.9999999999999574,-1.9999999999999574,-3.000000000000025,-0.9999999999999787,-1.000000000000023,-0.01,0.13,-3.0,-1.0,0.030898876404494402,-0.011797796702867513,0.007675341861490992,-0.008609093354856046,-0.0010851804268375842
2006-06-09,5.4871305000819363e-05,9.521369836305143e-05,7.775560505467062e-05,0.94,0.0,3.27,1.000000000000023,0.01950177935943076,0.9999999999999787,0.0,-1.9999999999999574,-2.999999999999936,2.0000000000000018,0.0,-0.03,0.1,-3.0,-1.9999999999999998,-0.012534059945504161,-0.000948766603415474,-0.002889161267728979,5.4274084124728006e-05,0.0003246591079366645
2006-06-12,2.5772024778795108e-05,9.75917222929002e-05,7.684381014125934e-05,0.94,0.0,3.25,-2.0000000000000018,-0.01870985758168109,5.999999999999961,0.0,0.9999999999999787,0.0,-2.0000000000000018,1.000000000000023,-0.03,0.06,-4.000000000000001,0.0,0.1567328918322295,-0.0038778094333651314,0.0024585125998770607,0.0007597959405187815,0.0004993134440145486
2006-06-13,2.924509603416461e-05,8.666987160396724e-05,7.673172657022568e-05,0.95,1.0000000000000009,3.32,6.999999999999984,-0.025611838360842354,-4.0000000000000036,-2.000000000000046,-2.000000000000046,-2.000000000000046,-2.0000000000000018,-1.000000000000023,-0.05,0.08,2.0000000000000004,-2.0000000000000004,0.13597328244274798,-0.0010328116310478475,0.0077953928352456625,-0.0022776572668112838,-0.0014472863381161938
2006-06-14,5.658097205818603e-05,8.039131967157857e-05,7.841369617595279e-05,0.96,1.0000000000000009,3.32,0.0,0.009345794392523477,0.0,10.000000000000053,8.000000000000007,8.000000000000007,4.999999999999982,2.0000000000000018,-0.06,0.15,6.999999999999999,-0.9999999999999996,-0.09869802603947908,0.004533163671067042,-0.0018251347123240391,0.005054897271442371,-0.0006122397980856675
2006-06-15,0.00019048833290695637,0.00011908255156831395,0.00010504063722529767,0.95,-1.0000000000000009,3.29,-2.9999999999999805,0.00954861111111116,-4.999999999999982,4.999999999999982,4.999999999999982,4.0000000000000036,3.000000000000025,3.000000000000025,-0.04,0.25,10.0,1.9999999999999998,-0.2590866728797764,-0.0011875544295778528,0.0018284719198955468,-0.0007571250878806168,6.251172094762225e-05
2006-06-16,0.00018891252382142594,0.00011697100953122932,9.282354711193971e-05,0.95,0.0,3.26,-3.000000000000025,-0.00042992261392948983,3.000000000000025,1.9999999999999574,3.000000000000025,4.0000000000000036,-1.000000000000023,0.9999999999999787,-0.03,0.25,0.0,1.0000000000000002,0.08490566037735836,0.000554850982878774,0.000521467060663916,0.0003788493803107418,6.250781347683088e-05
2006-06-19,0.0001741751758567714,9.562964018369166e-05,9.456085109444061e-05,0.96,1.0000000000000009,3.25,-0.9999999999999787,-0.007741935483871032,5.999999999999961,2.000000000000046,0.9999999999999787,0.9999999999999787,-2.0000000000000018,-2.9999999999999805,-0.05,0.21,-4.000000000000001,-2.0000000000000004,0.03362318840579692,-0.0036441416462013043,0.0012161223071578409,-0.004490370049772707,0.0005000312519531924
2006-06-20,0.00013434757436757829,9.59646721547345e-05,9.334096932515406e-05,0.96,0.0,3.28,2.9999999999999805,0.0013003901170351995,-0.9999999999999787,0.9999999999999787,1.0000000000000675,1.0000000000000675,0.0,0.9999999999999787,-0.04,0.23,2.0000000000000018,1.0000000000000002,-0.06393718452047092,-0.0007155919535661859,-0.0020822488287350893,-0.0001086897451225699,-0.0003248578746799513
2006-06-21,0.0001441009424284245,0.00010610969384306128,9.820963720730098e-05,0.96,0.0,3.34,6.000000000000005,0.011111111111111072,-0.9999999999999787,0.9999999999999787,0.9999999999999787,0.0,0.0,0.0,-0.04,0.24,0.9999999999999981,0.0,-0.07010185739964059,0.007718014003819329,-0.0022604764388801657,0.0033153975759552257,-0.0004999437563273368
2006-06-22,5.1355817702203155e-05,0.00010807894425225078,9.862040232980378e-05,0.96,0.0,3.32,-2.0000000000000018,0.00784929356357944,0.0,4.0000000000000036,4.0000000000000036,4.0000000000000036,1.000000000000023,2.0000000000000018,-0.03,0.28,4.0000000000000036,1.0000000000000002,0.023195876288659933,-0.006553493880773753,0.010282328337399615,-0.00834236186348869,-7.502907376610857e-05
2006-06-23,5.010730249288197e-05,0.00010654388853743086,9.84280173187162e-05,0.96,0.0,3.31,-0.9999999999999787,-0.001699235344095218,4.999999999999982,3.000000000000025,3.000000000000025,2.999999999999936,0.9999999999999787,0.0,-0.04,0.25,-3.0000000000000027,-1.0000000000000002,0.0006297229219143219,-0.004768717215069107,0.002760048300845419,-0.005571943625040987,0.00042519665345230884
2006-06-26,3.32206494325422e-05,9.256670965165104e-05,9.273157276508492e-05,0.97,1.0000000000000009,3.34,2.9999999999999805,0.01602836879432612,7.000000000000028,0.9999999999999787,1.9999999999999574,2.000000000000046,-2.0000000000000018,-0.9999999999999787,-0.02,0.22,-3.0,2.0,-0.016991818753933408,0.002555502315924052,0.0010321692757611078,-0.0007690617446715065,-2.5000937535102352e-05
2006-06-27,5.73997017283584e-05,8.747695156178414e-05,9.351905537538907e-05,0.97,0.0,3.36,2.0000000000000018,0.005863465028619341,0.9999999999999787,-2.999999999999936,-4.0000000000000036,-4.0000000000000036,0.0,0.0,-0.03,0.16,-6.0,-0.9999999999999999,0.049935979513444195,0.0027879560299504114,-0.0010311050008591227,0.0025838372732271964,-0.00018751171948250267
2006-06-28,4.003469611591308e-05,8.774356502284668e-05,8.458679028545958e-05,0.97,0.0,3.33,-2.9999999999999805,0.001387925052047212,-4.0000000000000036,4.0000000000000036,4.0000000000000036,4.0000000000000036,-2.0000000000000018,-1.000000000000023,-0.04,0.24,7.999999999999999,-1.0000000000000002,-0.037195121951219434,-0.004527762332194651,0.0013762257010150325,-0.004277019246586633,-0.00012503125781448965
2006-06-29,0.0001264424061571925,8.92138884427452e-05,0.00010477305569569467,0.97,0.0,3.33,0.0,0.018711018711018657,0.0,-6.00000000000005,-3.000000000000025,-2.000000000000046,1.000000000000023,4.0000000000000036,0.01,0.21,-3.0,5.0,-0.1747941735275491,0.00015959144589849927,-0.0021473973544064995,-0.002808524698496684,-0.00018757033887706331
2006-06-30,0.0001299402879310766,8.769371864054666e-05,9.715863018753816e-05,0.97,0.0,3.35,2.0000000000000018,0.005986394557823127,-0.9999999999999787,-7.000000000000028,-6.99999999999994,-6.99999999999994,2.9999999999999805,0.0,-0.01,0.14,-6.999999999999998,-2.0,0.0038372985418266836,0.019546832615286336,-0.014289403460445826,0.02115087254252268,-0.00015008442248765075
2006-07-03,0.0001328152813697808,7.639036735633607e-05,0.00010029203021284848,0.97,0.0,3.33,-2.0000000000000018,0.005680281309169644,8.999999999999986,1.0000000000000675,0.0,0.9999999999999787,-0.9999999999999787,-2.0000000000000018,-0.02,0.07,-7.000000000000001,-1.0,-0.002293577981651307,0.0010955473824243445,0.003580473321107336,-0.004380509437023394,-0.00023766933940427837
2006-07-05,0.00012079763091041187,8.682489019823096e-05,8.707671608545469e-05,0.97,0.0,3.27,-6.000000000000005,0.005616474993313636,-4.0000000000000036,4.0000000000000036,4.0000000000000036,3.500000000000014,0.0,0.5000000000000338,-0.01,0.22,7.499999999999998,0.49999999999999994,0.04044117647058809,-0.0026254947294173103,0.0031660667042547885,-0.0018502394427514224,0.0001938966343297821
